Video Name,Label,Confidence,Store,Date
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,umbrella,0.19,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.25,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,umbrella,0.12,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,apple,0.12,,
Shoplifting006_x264_7.mp4,carrot,0.13,,
Shoplifting006_x264_7.mp4,apple,0.11,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,carrot,0.17,,
Shoplifting006_x264_7.mp4,carrot,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,carrot,0.16,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.27,,
Shoplifting006_x264_7.mp4,umbrella,0.1,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,carrot,0.16,,
Shoplifting006_x264_7.mp4,person,0.29,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,carrot,0.17,,
Shoplifting006_x264_7.mp4,umbrella,0.11,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.2,,
Shoplifting006_x264_7.mp4,person,0.4,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.2,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.43,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,umbrella,0.13,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.25,,
Shoplifting006_x264_7.mp4,person,0.37,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.24,,
Shoplifting006_x264_7.mp4,apple,0.11,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,carrot,0.16,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,apple,0.1,,
Shoplifting006_x264_7.mp4,carrot,0.16,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,apple,0.1,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,carrot,0.22,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,carrot,0.18,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,carrot,0.22,,
Shoplifting006_x264_7.mp4,apple,0.11,,
Shoplifting006_x264_7.mp4,carrot,0.15,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,carrot,0.11,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,orange,0.1,,
Shoplifting006_x264_7.mp4,carrot,0.13,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,carrot,0.11,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.24,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,carrot,0.13,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.28,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.23,,
Shoplifting006_x264_7.mp4,person,0.34,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,umbrella,0.18,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,person,0.23,,
Shoplifting006_x264_7.mp4,person,0.39,,
Shoplifting006_x264_7.mp4,bottle,0.12,,
Shoplifting006_x264_7.mp4,umbrella,0.13,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.34,,
Shoplifting006_x264_7.mp4,bottle,0.12,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,umbrella,0.14,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.23,,
Shoplifting006_x264_7.mp4,person,0.25,,
Shoplifting006_x264_7.mp4,person,0.44,,
Shoplifting006_x264_7.mp4,bottle,0.12,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,umbrella,0.18,,
Shoplifting006_x264_7.mp4,person,0.37,,
Shoplifting006_x264_7.mp4,bottle,0.12,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,umbrella,0.19,,
Shoplifting006_x264_7.mp4,person,0.32,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,umbrella,0.15,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.24,,
Shoplifting006_x264_7.mp4,person,0.42,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.23,,
Shoplifting006_x264_7.mp4,bottle,0.12,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,bottle,0.1,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.26,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.26,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,person,0.13,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,umbrella,0.25,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,umbrella,0.23,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.23,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.13,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.24,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.13,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.23,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.13,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,umbrella,0.23,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.13,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.22,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.14,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.22,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.15,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.22,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.15,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.22,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.15,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,umbrella,0.21,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.15,,
Shoplifting006_x264_7.mp4,umbrella,0.19,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.11,,
Shoplifting006_x264_7.mp4,bottle,0.15,,
Shoplifting006_x264_7.mp4,umbrella,0.18,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.51,,
Shoplifting006_x264_7.mp4,person,0.14,,
Shoplifting006_x264_7.mp4,person,0.51,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.51,,
Shoplifting006_x264_7.mp4,horse,0.11,,
Shoplifting006_x264_7.mp4,person,0.46,,
Shoplifting006_x264_7.mp4,person,0.45,,
Shoplifting006_x264_7.mp4,person,0.46,,
Shoplifting006_x264_7.mp4,person,0.46,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,horse,0.11,,
Shoplifting006_x264_7.mp4,person,0.5,,
Shoplifting006_x264_7.mp4,person,0.48,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.52,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.51,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.5,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,person,0.37,,
Shoplifting006_x264_7.mp4,person,0.56,,
Shoplifting006_x264_7.mp4,person,0.1,,
Shoplifting006_x264_7.mp4,person,0.32,,
Shoplifting006_x264_7.mp4,person,0.54,,
Shoplifting006_x264_7.mp4,horse,0.13,,
Shoplifting006_x264_7.mp4,person,0.22,,
Shoplifting006_x264_7.mp4,person,0.54,,
Shoplifting006_x264_7.mp4,horse,0.1,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,horse,0.11,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,horse,0.12,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,horse,0.1,,
Shoplifting006_x264_7.mp4,person,0.54,,
Shoplifting006_x264_7.mp4,horse,0.12,,
Shoplifting006_x264_7.mp4,person,0.57,,
Shoplifting006_x264_7.mp4,person,0.53,,
Shoplifting006_x264_7.mp4,person,0.19,,
Shoplifting006_x264_7.mp4,person,0.39,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.4,,
Shoplifting006_x264_7.mp4,person,0.2,,
Shoplifting006_x264_7.mp4,person,0.42,,
Shoplifting006_x264_7.mp4,person,0.18,,
Shoplifting006_x264_7.mp4,person,0.43,,
Shoplifting006_x264_7.mp4,person,0.11,,
Shoplifting006_x264_7.mp4,person,0.51,,
Shoplifting006_x264_7.mp4,person,0.24,,
Shoplifting006_x264_7.mp4,person,0.59,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,person,0.2,,
Shoplifting006_x264_7.mp4,person,0.58,,
Shoplifting006_x264_7.mp4,person,0.24,,
Shoplifting006_x264_7.mp4,person,0.58,,
Shoplifting006_x264_7.mp4,person,0.27,,
Shoplifting006_x264_7.mp4,person,0.58,,
Shoplifting006_x264_7.mp4,person,0.21,,
Shoplifting006_x264_7.mp4,person,0.56,,
Shoplifting006_x264_7.mp4,person,0.12,,
Shoplifting006_x264_7.mp4,person,0.55,,
Shoplifting006_x264_7.mp4,person,0.15,,
Shoplifting006_x264_7.mp4,person,0.17,,
Shoplifting006_x264_7.mp4,person,0.46,,
Shoplifting006_x264_7.mp4,person,0.16,,
Shoplifting006_x264_7.mp4,person,0.31,,
Shoplifting006_x264_7.mp4,person,0.46,,
Shoplifting006_x264_7.mp4,person,0.29,,
Shoplifting006_x264_7.mp4,person,0.33,,
Shoplifting006_x264_7.mp4,person,0.34,,
Shoplifting006_x264_7.mp4,person,0.31,,
Shoplifting006_x264_7.mp4,person,0.31,,
Shoplifting006_x264_7.mp4,person,0.34,,
Shoplifting006_x264_7.mp4,person,0.28,,
Shoplifting006_x264_7.mp4,person,0.32,,
Shoplifting006_x264_7.mp4,person,0.35,,
Shoplifting001_x264_3.mp4,person,0.24,,
Shoplifting001_x264_3.mp4,person,0.65,,
Shoplifting001_x264_3.mp4,skateboard,0.13,,
Shoplifting001_x264_3.mp4,person,0.64,,
Shoplifting001_x264_3.mp4,person,0.66,,
Shoplifting001_x264_3.mp4,person,0.69,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,person,0.74,,
Shoplifting001_x264_3.mp4,person,0.71,,
Shoplifting001_x264_3.mp4,person,0.67,,
Shoplifting001_x264_3.mp4,person,0.57,,
Shoplifting001_x264_3.mp4,person,0.66,,
Shoplifting001_x264_3.mp4,person,0.61,,
Shoplifting001_x264_3.mp4,person,0.67,,
Shoplifting001_x264_3.mp4,person,0.52,,
Shoplifting001_x264_3.mp4,car,0.1,,
Shoplifting001_x264_3.mp4,person,0.54,,
Shoplifting001_x264_3.mp4,person,0.54,,
Shoplifting001_x264_3.mp4,person,0.45,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,cell phone,0.23,,
Shoplifting001_x264_3.mp4,cell phone,0.31,,
Shoplifting001_x264_3.mp4,cell phone,0.31,,
Shoplifting001_x264_3.mp4,car,0.1,,
Shoplifting001_x264_3.mp4,cell phone,0.46,,
Shoplifting001_x264_3.mp4,cell phone,0.41,,
Shoplifting001_x264_3.mp4,cell phone,0.47,,
Shoplifting001_x264_3.mp4,cell phone,0.45,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,person,0.21,,
Shoplifting001_x264_3.mp4,cell phone,0.27,,
Shoplifting001_x264_3.mp4,person,0.15,,
Shoplifting001_x264_3.mp4,cell phone,0.19,,
Shoplifting001_x264_3.mp4,person,0.24,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,person,0.23,,
Shoplifting001_x264_3.mp4,person,0.32,,
Shoplifting001_x264_3.mp4,car,0.11,,
Shoplifting001_x264_3.mp4,person,0.22,,
Shoplifting001_x264_3.mp4,person,0.35,,
Shoplifting001_x264_3.mp4,car,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,person,0.32,,
Shoplifting001_x264_3.mp4,car,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.17,,
Shoplifting001_x264_3.mp4,person,0.21,,
Shoplifting001_x264_3.mp4,person,0.1,,
Shoplifting001_x264_3.mp4,cell phone,0.17,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,person,0.23,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,person,0.3,,
Shoplifting001_x264_3.mp4,cell phone,0.15,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,cell phone,0.23,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,cell phone,0.33,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,cell phone,0.32,,
Shoplifting001_x264_3.mp4,person,0.19,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,cell phone,0.28,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,cell phone,0.26,,
Shoplifting001_x264_3.mp4,person,0.38,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,cell phone,0.22,,
Shoplifting001_x264_3.mp4,person,0.39,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,cell phone,0.16,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,person,0.3,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,person,0.15,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,person,0.37,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,car,0.2,,
Shoplifting001_x264_3.mp4,person,0.34,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,cell phone,0.1,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,car,0.24,,
Shoplifting001_x264_3.mp4,car,0.21,,
Shoplifting001_x264_3.mp4,person,0.22,,
Shoplifting001_x264_3.mp4,cup,0.1,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,person,0.16,,
Shoplifting001_x264_3.mp4,car,0.24,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.24,,
Shoplifting001_x264_3.mp4,cell phone,0.14,,
Shoplifting001_x264_3.mp4,car,0.23,,
Shoplifting001_x264_3.mp4,cell phone,0.12,,
Shoplifting001_x264_3.mp4,car,0.22,,
Shoplifting001_x264_3.mp4,car,0.1,,
Shoplifting001_x264_3.mp4,car,0.22,,
Shoplifting001_x264_3.mp4,cell phone,0.1,,
Shoplifting001_x264_3.mp4,person,0.1,,
Shoplifting001_x264_3.mp4,car,0.22,,
Shoplifting001_x264_3.mp4,cell phone,0.11,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,car,0.21,,
Shoplifting001_x264_3.mp4,cell phone,0.11,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,car,0.21,,
Shoplifting001_x264_3.mp4,cell phone,0.12,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,car,0.21,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,car,0.21,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,cell phone,0.14,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.12,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,cell phone,0.12,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,person,0.1,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.14,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,truck,0.13,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,truck,0.12,,
Shoplifting001_x264_3.mp4,person,0.14,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,truck,0.11,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,truck,0.13,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,truck,0.11,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,truck,0.1,,
Shoplifting001_x264_3.mp4,person,0.11,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,car,0.14,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,person,0.13,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,car,0.16,,
Shoplifting001_x264_3.mp4,car,0.1,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,car,0.1,,
Shoplifting001_x264_3.mp4,car,0.17,,
Shoplifting001_x264_3.mp4,car,0.14,,
Shoplifting001_x264_3.mp4,car,0.12,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,car,0.14,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,person,0.1,,
Shoplifting001_x264_3.mp4,car,0.18,,
Shoplifting001_x264_3.mp4,car,0.19,,
Shoplifting001_x264_3.mp4,car,0.15,,
Shoplifting001_x264_3.mp4,car,0.14,,
Shoplifting001_x264_3.mp4,car,0.12,,
Shoplifting001_x264_3.mp4,person,0.12,,
Shoplifting001_x264_3.mp4,car,0.12,,
Shoplifting001_x264_3.mp4,cup,0.14,,
Shoplifting001_x264_3.mp4,car,0.12,,
Shoplifting001_x264_3.mp4,cup,0.15,,
Shoplifting001_x264_3.mp4,car,0.12,,
Shoplifting001_x264_3.mp4,cup,0.15,,
Shoplifting001_x264_3.mp4,car,0.13,,
Shoplifting001_x264_3.mp4,person,0.15,,
Shoplifting001_x264_3.mp4,cup,0.21,,
Shoplifting001_x264_3.mp4,car,0.13,,
Shoplifting001_x264_3.mp4,person,0.2,,
